transaction_id,customer_id,amount,payment_method,bank,card_type,hour_of_day,day_of_week,is_weekend,customer_tenure_days,prior_failed_attempts_30d,network_latency_ms,retry_attempt_number,device_type,failure_reason,failed,retry_success
11809,5495,2470.85,card,IDFC,credit,20,4,0,879,2,243.2,1,mobile,no_failure,0,
11810,3099,352.95,upi,SBI,debit,4,3,0,331,0,44.6,1,mobile,no_failure,0,
11811,1786,797.51,upi,AXIS,debit,7,3,0,558,0,135.4,3,mobile,no_failure,0,
11812,5875,667.55,upi,IDFC,credit,8,0,0,1007,0,249.8,1,mobile,no_failure,0,
11813,3725,50.85,card,HDFC,debit,18,4,0,927,0,315.8,1,mobile,no_failure,0,
11814,4236,474.17,upi,YES,prepaid,4,1,0,599,0,283.6,1,mobile,bank_server_error,1,1.0
11815,910,2088.52,card,SBI,debit,22,4,0,1103,2,398.0,1,mobile,no_failure,0,
11816,4156,1238.14,upi,ICICI,credit,10,0,0,1458,0,154.4,1,mobile,no_failure,0,
11817,3867,1640.27,card,ICICI,debit,0,0,0,347,1,250.4,2,mobile,no_failure,0,
11818,1948,2477.82,card,AXIS,debit,14,2,0,285,0,94.8,3,desktop,no_failure,0,
11819,5112,4272.29,upi,AXIS,debit,8,4,0,1440,0,144.5,3,mobile,no_failure,0,
11820,891,471.02,netbanking,ICICI,debit,10,2,0,743,0,58.8,1,mobile,no_failure,0,
11821,4795,1917.83,card,HDFC,prepaid,16,6,1,363,0,234.1,3,mobile,bank_server_error,1,1.0
11822,6407,770.47,upi,IDFC,debit,3,3,0,946,0,42.3,1,mobile,no_failure,0,
11823,3781,514.47,upi,YES,credit,6,5,1,1361,2,196.3,2,desktop,no_failure,0,
11824,699,1005.34,upi,KOTAK,prepaid,1,1,0,849,0,130.2,1,mobile,invalid_otp,1,0.0
11825,3688,1984.01,card,YES,debit,16,4,0,744,0,41.1,1,mobile,no_failure,0,
11826,3526,1331.73,upi,HDFC,prepaid,6,6,1,1152,0,77.9,3,mobile,no_failure,0,
11827,3681,901.29,card,IDFC,credit,19,1,0,784,0,278.1,1,desktop,no_failure,0,
11828,1817,2138.47,card,SBI,debit,4,5,1,868,1,189.3,2,desktop,no_failure,0,
11829,4173,2020.33,card,ICICI,prepaid,16,0,0,515,1,50.3,3,desktop,no_failure,0,
11830,1761,854.44,upi,AXIS,debit,18,5,1,915,0,44.8,3,mobile,no_failure,0,
11831,3719,1905.05,card,IDFC,debit,13,0,0,1241,0,219.6,2,mobile,no_failure,0,
11832,3963,1302.69,wallet,AXIS,credit,6,3,0,1256,1,56.0,2,mobile,no_failure,0,
11833,4305,671.53,upi,ICICI,credit,16,1,0,701,1,216.5,2,mobile,no_failure,0,
11834,5319,2011.79,card,ICICI,debit,8,4,0,172,0,79.2,2,desktop,no_failure,0,
11835,5883,2059.8,card,SBI,debit,8,3,0,580,0,117.3,2,mobile,no_failure,0,
11836,5180,434.14,card,KOTAK,debit,9,2,0,1178,0,284.2,2,desktop,bank_server_error,1,1.0
11837,5305,1894.87,upi,KOTAK,credit,5,2,0,1183,0,187.6,1,desktop,no_failure,0,
11838,5791,2711.54,upi,ICICI,credit,16,2,0,742,1,48.5,3,desktop,insufficient_funds,1,0.0
11839,1617,481.62,card,KOTAK,debit,14,0,0,1321,1,947.9,2,desktop,bank_server_error,1,1.0
11840,1953,1492.27,card,IDFC,debit,11,5,1,1034,0,98.4,1,mobile,no_failure,0,
11841,3553,491.65,card,YES,debit,10,2,0,352,0,88.9,1,mobile,no_failure,0,
11842,3105,539.12,card,YES,credit,4,3,0,935,0,155.0,2,desktop,invalid_otp,1,1.0
11843,4680,258.49,card,AXIS,credit,22,0,0,1252,1,82.2,2,desktop,no_failure,0,
11844,63,2966.0,netbanking,AXIS,credit,4,5,1,525,1,429.9,3,mobile,bank_server_error,1,1.0
11845,927,2729.99,wallet,YES,credit,20,3,0,1339,0,173.0,3,mobile,no_failure,0,
11846,4978,2842.26,upi,SBI,credit,7,2,0,470,0,213.0,1,mobile,no_failure,0,
11847,5479,929.43,card,AXIS,debit,23,3,0,410,1,64.3,1,desktop,no_failure,0,
11848,2016,2473.18,wallet,ICICI,credit,10,6,1,242,0,41.8,2,mobile,no_failure,0,
11849,2073,510.63,upi,AXIS,prepaid,18,3,0,755,2,204.5,3,mobile,risk_declined,1,0.0
11850,3743,427.7,card,HDFC,debit,8,2,0,269,1,167.6,1,mobile,no_failure,0,
11851,3180,944.42,upi,AXIS,debit,13,2,0,346,1,277.6,3,mobile,no_failure,0,
11852,1129,2612.09,card,YES,credit,14,5,1,347,1,236.7,3,mobile,no_failure,0,
11853,3336,1528.33,card,ICICI,credit,10,5,1,249,2,152.9,2,desktop,expired_card,1,0.0
11854,5462,850.27,upi,IDFC,credit,17,1,0,161,0,203.3,2,mobile,no_failure,0,
11855,4863,812.85,card,KOTAK,credit,1,2,0,306,0,116.4,1,mobile,expired_card,1,0.0
11856,5448,2969.64,upi,AXIS,prepaid,18,0,0,919,1,137.4,3,mobile,no_failure,0,
11857,4292,2187.38,upi,SBI,prepaid,2,1,0,472,0,73.9,3,mobile,no_failure,0,
11858,5849,3079.75,wallet,IDFC,prepaid,9,5,1,522,0,44.6,2,mobile,no_failure,0,
11859,1666,2932.86,card,IDFC,debit,20,6,1,276,1,147.5,2,mobile,insufficient_funds,1,1.0
11860,307,206.04,card,IDFC,credit,11,3,0,1099,1,220.8,2,mobile,no_failure,0,
11861,761,2689.95,upi,KOTAK,debit,20,3,0,425,1,56.1,2,desktop,no_failure,0,
11862,6615,2217.22,upi,KOTAK,credit,22,0,0,1488,0,268.2,1,desktop,no_failure,0,
11863,4270,562.45,upi,SBI,credit,19,1,0,948,1,185.5,1,mobile,no_failure,0,
11864,1652,939.96,netbanking,ICICI,credit,14,0,0,852,1,44.9,2,mobile,no_failure,0,
11865,5693,1114.97,upi,IDFC,credit,5,5,1,538,0,56.6,1,mobile,invalid_otp,1,1.0
11866,2063,4204.51,netbanking,YES,credit,14,3,0,599,2,437.7,3,mobile,bank_server_error,1,1.0
11867,3981,1343.22,card,SBI,credit,20,1,0,63,0,49.9,2,mobile,no_failure,0,
11868,1662,2148.52,upi,ICICI,credit,13,5,1,435,2,109.1,2,mobile,no_failure,0,
11869,633,2661.54,wallet,AXIS,debit,18,5,1,85,1,94.0,2,desktop,no_failure,0,
11870,1784,889.37,card,IDFC,debit,1,0,0,395,0,305.2,1,mobile,bank_server_error,1,1.0
11871,1521,2916.58,card,IDFC,credit,8,0,0,71,0,250.6,2,mobile,no_failure,0,
11872,3684,1229.34,upi,ICICI,credit,2,2,0,339,2,169.9,1,mobile,invalid_otp,1,1.0
11873,138,6194.2,upi,KOTAK,debit,14,6,1,884,1,406.0,3,mobile,no_failure,0,
11874,1599,553.77,upi,SBI,debit,6,1,0,674,3,168.5,2,mobile,invalid_otp,1,0.0
11875,3785,1135.47,netbanking,AXIS,credit,4,0,0,186,0,94.3,3,mobile,no_failure,0,
11876,2625,2750.22,card,HDFC,debit,19,3,0,288,3,296.0,3,mobile,no_failure,0,
11877,4239,695.32,wallet,HDFC,debit,4,0,0,25,0,114.6,3,mobile,no_failure,0,
11878,4370,2318.8,netbanking,ICICI,credit,11,6,1,266,1,152.4,2,desktop,no_failure,0,
11879,6435,985.28,card,YES,debit,2,1,0,255,0,121.5,2,mobile,no_failure,0,
11880,5573,475.6,card,AXIS,credit,16,2,0,27,0,48.5,1,desktop,no_failure,0,
11881,1522,390.93,upi,SBI,credit,10,3,0,45,1,184.1,1,mobile,no_failure,0,
11882,4618,1485.09,card,SBI,credit,4,3,0,515,0,129.3,2,mobile,no_failure,0,
11883,4181,1817.38,upi,HDFC,credit,11,2,0,362,1,101.6,3,mobile,no_failure,0,
11884,3962,527.11,upi,KOTAK,credit,11,6,1,46,0,71.2,3,mobile,no_failure,0,
11885,5326,1937.26,wallet,SBI,debit,22,6,1,503,0,67.1,3,mobile,no_failure,0,
11886,985,359.02,card,SBI,credit,19,5,1,337,0,225.3,1,mobile,no_failure,0,
11887,2501,901.27,upi,KOTAK,credit,16,4,0,896,0,318.1,3,mobile,no_failure,0,
11888,5440,1205.62,wallet,AXIS,debit,23,5,1,694,0,84.6,3,mobile,no_failure,0,
11889,5947,1129.38,upi,ICICI,credit,9,2,0,1076,1,87.9,3,mobile,no_failure,0,
11890,249,1429.69,card,KOTAK,debit,0,1,0,170,0,122.1,2,mobile,no_failure,0,
11891,3143,1168.08,card,HDFC,debit,6,4,0,825,1,56.1,3,mobile,no_failure,0,
11892,1761,1042.38,card,IDFC,credit,8,3,0,605,2,77.7,2,mobile,no_failure,0,
11893,1120,1038.66,card,AXIS,credit,7,1,0,1484,3,159.6,3,mobile,no_failure,0,
11894,381,752.91,card,IDFC,prepaid,7,6,1,1078,1,136.4,2,mobile,no_failure,0,
11895,3587,1966.56,upi,IDFC,debit,14,0,0,1463,0,140.5,2,mobile,no_failure,0,
11896,4449,1050.21,upi,ICICI,prepaid,10,2,0,370,0,214.8,3,mobile,no_failure,0,
11897,3541,680.8,card,YES,debit,18,4,0,1077,1,337.9,2,desktop,bank_server_error,1,1.0
11898,2456,1876.42,card,AXIS,debit,18,2,0,10,2,224.6,1,mobile,invalid_otp,1,1.0
11899,5141,1675.54,upi,YES,prepaid,14,3,0,543,1,222.1,3,desktop,invalid_otp,1,1.0
11900,4346,505.28,upi,HDFC,credit,1,0,0,3,2,73.2,2,mobile,no_failure,0,
11901,6055,3299.12,upi,ICICI,prepaid,19,3,0,1098,0,502.7,2,mobile,bank_server_error,1,1.0
11902,2313,909.28,card,ICICI,credit,22,4,0,1124,0,358.5,2,mobile,no_failure,0,
11903,1593,943.24,card,SBI,prepaid,9,5,1,65,0,104.8,2,desktop,no_failure,0,
11904,3038,1238.05,upi,SBI,debit,20,3,0,1017,1,166.9,2,mobile,no_failure,0,
11905,3379,1635.95,netbanking,AXIS,debit,9,2,0,816,1,66.1,3,mobile,no_failure,0,
11906,3053,1284.49,upi,IDFC,credit,1,6,1,1466,0,54.2,2,mobile,no_failure,0,
11907,5548,627.9,card,HDFC,credit,9,6,1,195,1,103.5,2,mobile,no_failure,0,
11908,304,226.36,card,YES,credit,8,3,0,673,1,154.4,1,mobile,no_failure,0,
11909,3518,3255.41,upi,IDFC,credit,9,4,0,1181,1,81.8,2,mobile,invalid_otp,1,0.0
11910,2868,556.75,wallet,IDFC,prepaid,12,4,0,982,1,71.4,3,mobile,risk_declined,1,0.0
11911,1406,1778.7,upi,SBI,credit,4,6,1,912,1,291.0,2,mobile,bank_server_error,1,1.0
11912,4273,1276.23,card,SBI,prepaid,13,4,0,1008,1,79.2,1,desktop,no_failure,0,
11913,5341,168.11,card,ICICI,debit,1,6,1,617,0,599.3,1,mobile,bank_server_error,1,1.0
11914,3640,740.64,card,IDFC,credit,15,4,0,250,0,68.4,1,mobile,no_failure,0,
11915,567,3796.44,upi,YES,credit,11,0,0,262,0,233.3,1,desktop,no_failure,0,
11916,502,246.13,card,YES,credit,12,6,1,296,1,248.7,1,mobile,bank_server_error,1,1.0
11917,2811,973.66,card,YES,credit,7,0,0,196,1,62.4,1,mobile,no_failure,0,
11918,4453,1635.22,card,ICICI,debit,19,1,0,1079,1,143.7,3,mobile,no_failure,0,
11919,2090,559.37,netbanking,IDFC,credit,11,5,1,920,0,113.4,1,desktop,no_failure,0,
11920,2059,1385.17,card,SBI,credit,22,2,0,121,0,382.6,2,mobile,no_failure,0,
11921,5733,1897.3,card,YES,prepaid,2,2,0,1471,0,321.0,1,desktop,no_failure,0,
11922,97,1724.84,card,KOTAK,credit,9,5,1,84,1,64.9,3,desktop,no_failure,0,
11923,532,1382.32,upi,SBI,debit,13,5,1,540,0,61.9,3,desktop,no_failure,0,
11924,1038,1104.56,card,SBI,debit,13,3,0,1476,2,93.5,2,mobile,no_failure,0,
11925,6556,580.27,upi,KOTAK,credit,20,3,0,1414,0,58.4,1,desktop,no_failure,0,
11926,3317,1855.21,upi,ICICI,credit,20,2,0,881,1,238.9,1,mobile,no_failure,0,
11927,1055,1256.97,card,KOTAK,credit,5,3,0,396,0,274.3,3,desktop,no_failure,0,
11928,2069,4141.23,netbanking,IDFC,credit,18,1,0,421,0,69.9,2,mobile,insufficient_funds,1,1.0
11929,6462,2204.29,card,SBI,debit,12,0,0,596,2,233.9,3,mobile,no_failure,0,
11930,4629,845.42,upi,AXIS,debit,6,2,0,935,1,367.8,1,mobile,no_failure,0,
11931,1491,1504.57,upi,ICICI,credit,21,6,1,349,0,122.8,1,desktop,no_failure,0,
11932,1604,431.11,card,SBI,credit,0,6,1,1272,0,275.3,1,mobile,no_failure,0,
11933,500,214.7,card,HDFC,prepaid,5,0,0,1370,1,207.6,1,mobile,bank_server_error,1,1.0
11934,5151,822.31,upi,SBI,prepaid,15,3,0,615,0,57.2,3,mobile,no_failure,0,
11935,916,353.06,card,AXIS,credit,12,6,1,1330,0,115.0,3,mobile,no_failure,0,
11936,1910,2043.7,upi,KOTAK,debit,9,5,1,1213,2,52.3,2,mobile,no_failure,0,
11937,2322,3890.68,upi,SBI,credit,3,0,0,1211,1,152.8,1,mobile,insufficient_funds,1,1.0
11938,4139,2694.19,upi,KOTAK,credit,0,1,0,1019,0,526.3,1,mobile,bank_server_error,1,1.0
11939,4042,938.88,card,HDFC,debit,23,4,0,1074,1,111.0,3,mobile,no_failure,0,
11940,5327,2108.05,card,IDFC,credit,0,3,0,398,2,142.5,1,desktop,insufficient_funds,1,0.0
11941,1982,786.87,upi,ICICI,credit,12,4,0,39,0,61.7,2,mobile,no_failure,0,
11942,2570,2938.03,upi,KOTAK,debit,21,1,0,582,0,1101.4,2,mobile,bank_server_error,1,1.0
11943,2591,1898.0,card,HDFC,credit,22,4,0,214,0,390.0,3,mobile,bank_server_error,1,1.0
11944,312,1242.24,card,IDFC,credit,2,3,0,1074,1,1031.0,2,mobile,bank_server_error,1,1.0
11945,4916,1179.13,netbanking,SBI,prepaid,0,6,1,431,0,404.4,3,mobile,no_failure,0,
11946,3569,1895.22,card,KOTAK,debit,19,1,0,1337,2,272.7,3,mobile,no_failure,0,
11947,3171,1188.34,upi,SBI,credit,5,4,0,543,0,172.8,3,desktop,no_failure,0,
11948,6635,2592.31,netbanking,AXIS,credit,17,5,1,35,0,246.7,2,mobile,insufficient_funds,1,0.0
11949,1193,922.9,card,YES,credit,0,4,0,789,0,520.5,1,mobile,bank_server_error,1,1.0
11950,6459,1088.02,card,YES,debit,13,0,0,713,1,268.7,3,mobile,bank_server_error,1,1.0
11951,4535,1138.78,upi,HDFC,debit,10,3,0,936,2,310.6,2,mobile,bank_server_error,1,1.0
11952,1474,1025.51,upi,ICICI,debit,19,5,1,572,4,137.9,1,desktop,no_failure,0,
11953,4523,615.77,netbanking,SBI,credit,6,5,1,560,1,198.2,3,mobile,expired_card,1,0.0
11954,5037,867.42,card,KOTAK,debit,14,0,0,1225,2,135.5,2,mobile,no_failure,0,
11955,2416,1225.36,card,KOTAK,debit,3,4,0,25,1,51.0,1,mobile,no_failure,0,
11956,2300,1155.77,card,SBI,debit,12,6,1,1172,0,640.4,1,mobile,bank_server_error,1,1.0
11957,5567,3541.95,card,ICICI,credit,11,4,0,1283,2,304.5,2,desktop,no_failure,0,
11958,1069,1641.33,card,HDFC,debit,1,5,1,1393,2,812.3,1,mobile,bank_server_error,1,0.0
11959,89,3037.66,netbanking,HDFC,credit,15,3,0,1016,0,60.2,3,mobile,no_failure,0,
11960,4439,308.66,card,SBI,prepaid,3,4,0,1026,1,287.4,3,desktop,bank_server_error,1,1.0
11961,6043,2362.93,card,YES,debit,1,4,0,87,0,238.6,1,mobile,no_failure,0,
11962,3339,1641.9,card,KOTAK,credit,16,4,0,1451,0,150.2,2,desktop,no_failure,0,
11963,900,1142.13,wallet,SBI,credit,1,6,1,319,0,156.5,3,mobile,expired_card,1,0.0
11964,3594,571.49,card,IDFC,prepaid,16,2,0,1499,1,73.2,1,mobile,insufficient_funds,1,1.0
11965,1679,2015.6,upi,IDFC,prepaid,13,4,0,878,0,442.3,2,mobile,bank_server_error,1,1.0
11966,5515,1817.41,upi,AXIS,credit,16,6,1,948,1,278.1,2,mobile,bank_server_error,1,1.0
11967,4080,2069.5,upi,AXIS,credit,8,6,1,145,0,134.2,2,desktop,invalid_otp,1,1.0
11968,2244,849.22,card,SBI,debit,16,0,0,54,1,45.8,1,desktop,no_failure,0,
11969,4163,2583.9,upi,YES,credit,19,2,0,869,0,176.4,2,mobile,no_failure,0,
11970,4447,1920.3,card,IDFC,debit,13,0,0,404,0,412.3,1,mobile,bank_server_error,1,1.0
11971,4524,909.99,card,YES,credit,20,4,0,762,0,82.0,3,desktop,no_failure,0,
11972,2441,3303.77,netbanking,ICICI,debit,16,5,1,400,1,147.3,2,mobile,no_failure,0,
11973,3804,1471.37,upi,KOTAK,prepaid,0,4,0,833,0,200.2,1,mobile,no_failure,0,
11974,285,243.95,upi,HDFC,debit,11,4,0,1167,1,158.0,1,desktop,no_failure,0,
11975,2690,908.88,upi,ICICI,prepaid,4,0,0,476,1,203.9,2,mobile,risk_declined,1,1.0
11976,2520,2563.38,upi,SBI,debit,9,1,0,1056,0,301.7,2,desktop,no_failure,0,
11977,3564,931.52,wallet,HDFC,debit,13,1,0,134,0,318.6,3,mobile,no_failure,0,
11978,6332,1291.99,upi,HDFC,debit,0,2,0,365,2,314.6,2,mobile,bank_server_error,1,1.0
11979,6356,2616.14,upi,ICICI,prepaid,13,4,0,870,1,365.8,2,mobile,bank_server_error,1,1.0
11980,3221,940.78,card,SBI,debit,18,4,0,263,0,207.6,2,mobile,no_failure,0,
11981,4307,2170.84,upi,HDFC,prepaid,23,4,0,1190,2,76.0,3,mobile,no_failure,0,
11982,722,445.69,card,ICICI,credit,8,2,0,479,0,180.8,1,desktop,no_failure,0,
11983,3215,1601.61,upi,SBI,credit,7,0,0,1134,1,86.6,2,mobile,no_failure,0,
11984,4585,1533.86,upi,ICICI,credit,21,0,0,282,0,102.5,2,mobile,no_failure,0,
11985,4551,1703.63,card,IDFC,prepaid,18,0,0,913,2,136.8,2,desktop,risk_declined,1,0.0
11986,6421,1854.33,netbanking,ICICI,prepaid,8,0,0,1467,2,78.3,3,desktop,insufficient_funds,1,0.0
11987,3108,1333.55,card,SBI,debit,14,1,0,328,0,378.3,2,mobile,no_failure,0,
11988,6052,1218.12,upi,ICICI,debit,12,3,0,204,2,170.3,1,mobile,risk_declined,1,0.0
11989,6524,1287.47,card,SBI,credit,20,1,0,284,0,103.2,1,mobile,no_failure,0,
11990,3813,3219.65,upi,AXIS,credit,19,3,0,744,1,88.8,2,mobile,no_failure,0,
11991,610,1432.77,upi,SBI,debit,8,6,1,1293,2,808.0,2,desktop,bank_server_error,1,1.0
11992,2508,4878.12,card,HDFC,debit,22,4,0,825,0,226.0,1,desktop,no_failure,0,
11993,5097,1848.56,card,KOTAK,credit,22,4,0,333,2,250.4,3,desktop,no_failure,0,
11994,3871,1433.26,netbanking,KOTAK,credit,20,6,1,1115,3,329.6,1,mobile,bank_server_error,1,1.0
11995,6241,483.23,card,IDFC,credit,22,3,0,872,1,46.7,2,mobile,no_failure,0,
11996,5439,2273.76,card,KOTAK,credit,19,0,0,684,0,414.9,3,mobile,no_failure,0,
11997,422,1061.69,netbanking,IDFC,prepaid,19,5,1,965,2,81.9,1,mobile,risk_declined,1,0.0
11998,5741,2517.49,upi,YES,credit,5,1,0,717,1,93.9,2,mobile,no_failure,0,
11999,2382,724.22,netbanking,YES,debit,17,5,1,688,1,149.7,3,desktop,no_failure,0,
12000,5458,1282.56,wallet,AXIS,debit,1,4,0,1332,2,108.2,1,mobile,no_failure,0,
12001,3385,1028.46,card,KOTAK,credit,20,4,0,704,0,238.6,1,mobile,expired_card,1,0.0
12002,3036,2155.29,netbanking,AXIS,credit,7,2,0,828,1,116.2,3,mobile,no_failure,0,
12003,483,3394.27,card,SBI,credit,4,1,0,738,1,63.8,2,desktop,no_failure,0,
12004,793,1261.96,netbanking,KOTAK,credit,4,2,0,714,1,181.0,1,mobile,expired_card,1,0.0
12005,3968,964.56,upi,AXIS,debit,2,5,1,182,0,149.2,3,mobile,no_failure,0,
12006,3794,507.45,netbanking,SBI,credit,19,2,0,1375,1,91.1,1,desktop,no_failure,0,
12007,3699,880.93,upi,IDFC,prepaid,22,0,0,110,0,415.9,1,desktop,bank_server_error,1,1.0
12008,1043,3423.42,upi,HDFC,credit,23,1,0,1150,0,131.5,1,desktop,no_failure,0,
12009,3399,1275.9,wallet,HDFC,credit,2,5,1,1134,1,269.0,1,mobile,insufficient_funds,1,1.0
12010,407,1786.07,card,AXIS,debit,1,4,0,174,0,345.2,1,mobile,no_failure,0,
12011,961,368.52,card,HDFC,debit,9,6,1,1063,0,166.7,1,mobile,no_failure,0,
12012,3324,354.0,netbanking,IDFC,credit,17,4,0,69,0,365.9,2,mobile,bank_server_error,1,1.0
12013,4113,313.07,wallet,SBI,credit,15,2,0,605,0,211.1,2,mobile,no_failure,0,
12014,4369,2862.38,upi,AXIS,debit,17,4,0,1137,1,137.8,3,mobile,no_failure,0,
12015,6545,1313.38,card,AXIS,debit,7,0,0,369,0,420.4,1,mobile,no_failure,0,
12016,5693,701.89,card,ICICI,credit,1,0,0,658,0,558.7,1,mobile,bank_server_error,1,1.0
12017,2532,2320.9,upi,HDFC,debit,11,5,1,190,0,469.0,3,desktop,no_failure,0,
12018,5218,1019.12,netbanking,ICICI,debit,17,1,0,1203,1,327.1,3,desktop,no_failure,0,
12019,638,2510.98,card,HDFC,debit,5,2,0,1453,2,143.7,2,mobile,insufficient_funds,1,0.0
12020,5714,1259.72,card,HDFC,credit,23,6,1,1299,1,108.1,1,mobile,no_failure,0,
12021,2577,2535.5,card,KOTAK,credit,18,6,1,786,1,303.7,2,mobile,no_failure,0,
12022,5066,632.64,card,IDFC,debit,5,1,0,1088,0,40.7,1,desktop,no_failure,0,
12023,6470,1741.09,upi,SBI,credit,23,3,0,705,0,447.0,3,desktop,no_failure,0,
12024,4688,2051.97,card,SBI,credit,10,4,0,890,1,368.9,3,mobile,no_failure,0,
12025,6134,331.48,upi,SBI,credit,18,4,0,1125,1,153.8,2,mobile,no_failure,0,
12026,68,1314.59,card,IDFC,credit,7,0,0,1429,1,327.2,3,mobile,bank_server_error,1,1.0
12027,1137,495.2,netbanking,ICICI,debit,6,2,0,1337,0,210.1,1,mobile,insufficient_funds,1,1.0
12028,4173,365.18,upi,IDFC,debit,17,5,1,891,1,89.0,2,mobile,no_failure,0,
12029,3604,1078.8,upi,ICICI,credit,14,0,0,819,0,202.1,2,mobile,no_failure,0,
12030,804,1793.93,netbanking,AXIS,credit,16,0,0,1467,0,125.6,1,mobile,no_failure,0,
12031,4788,725.23,card,ICICI,credit,21,5,1,387,1,153.1,3,mobile,no_failure,0,
12032,392,1119.36,wallet,SBI,credit,11,2,0,1364,0,150.6,2,mobile,no_failure,0,
12033,6604,815.5,card,KOTAK,credit,3,6,1,556,1,130.9,1,desktop,no_failure,0,
12034,1043,2392.93,card,SBI,credit,9,1,0,694,1,491.5,1,mobile,no_failure,0,
12035,2970,2999.29,card,HDFC,credit,2,2,0,472,1,172.5,2,desktop,no_failure,0,
12036,5488,5504.33,wallet,KOTAK,debit,19,2,0,130,2,51.3,2,mobile,no_failure,0,
12037,3427,2732.17,upi,KOTAK,debit,20,3,0,1050,1,482.9,1,mobile,bank_server_error,1,1.0
12038,4958,1908.46,card,ICICI,debit,2,6,1,617,0,84.1,3,mobile,no_failure,0,
12039,4690,2391.29,card,KOTAK,credit,16,1,0,858,0,142.1,3,mobile,no_failure,0,
12040,6324,823.2,wallet,SBI,debit,21,1,0,1081,1,106.5,3,mobile,no_failure,0,
12041,3093,1061.53,card,KOTAK,debit,16,2,0,1248,0,89.3,2,mobile,no_failure,0,
12042,6525,1553.69,card,SBI,prepaid,9,1,0,499,1,240.9,2,desktop,bank_server_error,1,1.0
12043,3445,319.15,card,HDFC,credit,15,4,0,1314,1,348.4,2,mobile,no_failure,0,
12044,5954,770.3,card,SBI,debit,13,0,0,734,0,200.7,1,desktop,no_failure,0,
12045,4884,4986.85,netbanking,HDFC,credit,22,0,0,1292,0,129.0,1,mobile,no_failure,0,
12046,886,1068.4,upi,HDFC,credit,14,1,0,679,0,251.5,2,mobile,no_failure,0,
12047,4290,267.41,card,ICICI,debit,17,2,0,1419,0,78.8,3,mobile,no_failure,0,
12048,5855,895.22,netbanking,AXIS,debit,19,5,1,1,1,123.8,1,mobile,invalid_otp,1,1.0
12049,856,1476.82,netbanking,ICICI,credit,1,1,0,525,0,75.1,2,desktop,expired_card,1,1.0
12050,5590,1833.65,wallet,HDFC,debit,3,1,0,955,1,141.3,2,mobile,no_failure,0,
12051,703,1262.05,card,SBI,debit,11,3,0,1077,3,91.4,3,mobile,insufficient_funds,1,0.0
12052,5806,1702.13,card,YES,credit,4,6,1,543,0,83.8,3,mobile,no_failure,0,
12053,5259,761.01,netbanking,SBI,credit,2,1,0,1441,0,197.6,1,mobile,no_failure,0,
12054,1011,3056.92,card,SBI,debit,12,2,0,1365,0,194.2,2,mobile,no_failure,0,
12055,4842,2620.12,card,IDFC,debit,8,4,0,614,0,97.7,3,desktop,no_failure,0,
12056,779,224.01,netbanking,YES,credit,15,1,0,175,0,167.3,1,desktop,no_failure,0,
12057,3786,557.0,card,SBI,credit,18,2,0,1411,0,40.8,3,desktop,no_failure,0,
12058,6158,2330.03,upi,HDFC,credit,3,5,1,1094,0,96.8,1,mobile,no_failure,0,
12059,1373,1624.36,wallet,KOTAK,credit,4,2,0,935,1,427.6,2,desktop,no_failure,0,
12060,1159,1562.73,upi,KOTAK,credit,6,4,0,858,0,389.0,1,mobile,no_failure,0,
12061,2819,1414.73,netbanking,ICICI,debit,4,3,0,1127,0,163.7,3,mobile,bank_server_error,1,1.0
12062,2457,2739.66,upi,ICICI,debit,8,3,0,1252,0,352.8,1,mobile,no_failure,0,
12063,324,1586.7,netbanking,ICICI,prepaid,4,6,1,197,2,223.8,2,mobile,insufficient_funds,1,0.0
12064,3040,1850.03,upi,KOTAK,credit,19,1,0,581,0,59.9,2,desktop,no_failure,0,
12065,1730,1445.11,card,SBI,prepaid,7,2,0,3,1,235.2,1,mobile,bank_server_error,1,1.0
12066,830,605.28,card,SBI,credit,9,4,0,219,0,53.7,3,mobile,no_failure,0,
12067,1840,2439.33,netbanking,YES,debit,0,2,0,416,0,347.4,3,desktop,bank_server_error,1,1.0
12068,138,999.98,card,KOTAK,credit,22,4,0,362,0,635.7,1,desktop,bank_server_error,1,1.0
12069,6099,991.82,card,YES,credit,20,2,0,1147,0,498.1,2,mobile,bank_server_error,1,1.0
12070,6626,1155.38,upi,HDFC,debit,7,6,1,806,0,258.5,1,mobile,no_failure,0,
12071,2451,444.4,card,KOTAK,prepaid,14,2,0,1225,1,92.9,1,desktop,insufficient_funds,1,1.0
12072,5843,4497.67,netbanking,IDFC,debit,3,6,1,696,1,248.1,3,desktop,bank_server_error,1,1.0
12073,3075,2321.26,wallet,SBI,debit,9,3,0,72,0,820.8,3,mobile,bank_server_error,1,1.0
12074,6081,568.69,card,AXIS,credit,2,4,0,91,2,117.9,2,mobile,risk_declined,1,0.0
12075,1154,3593.48,card,SBI,debit,10,1,0,977,1,265.0,1,mobile,no_failure,0,
12076,1897,865.55,upi,KOTAK,credit,16,1,0,733,0,103.0,1,desktop,no_failure,0,
12077,4931,987.32,card,AXIS,prepaid,2,5,1,67,0,167.7,2,mobile,no_failure,0,
12078,1467,856.9,card,ICICI,credit,16,6,1,349,1,150.5,1,desktop,no_failure,0,
12079,5489,3162.79,card,HDFC,debit,10,3,0,1204,2,105.2,3,mobile,insufficient_funds,1,0.0
